waveform	[0]		[1]	
t0	14.09.2026  14:37:29		14.09.2026  14:37:29	
delta t	5,000000E-5		5,000000E-5	

time[0]	Y[0]	time[1]	Y[1]
14.09.2026  14:37:29	7,754317E-1	14.09.2026  14:37:29	1,718755E+0
14.09.2026  14:37:29	8,008617E-1	14.09.2026  14:37:29	1,746278E+0
14.09.2026  14:37:29	8,243603E-1	14.09.2026  14:37:29	1,769132E+0
14.09.2026  14:37:29	8,423866E-1	14.09.2026  14:37:29	1,796172E+0
14.09.2026  14:37:29	8,671727E-1	14.09.2026  14:37:29	1,820153E+0
14.09.2026  14:37:29	8,864866E-1	14.09.2026  14:37:29	1,839467E+0
14.09.2026  14:37:29	9,109509E-1	14.09.2026  14:37:29	1,864575E+0
14.09.2026  14:37:29	9,334837E-1	14.09.2026  14:37:29	1,888074E+0
14.09.2026  14:37:29	9,526367E-1	14.09.2026  14:37:29	1,910607E+0
14.09.2026  14:37:29	9,753305E-1	14.09.2026  14:37:29	1,934106E+0
14.09.2026  14:37:29	9,938397E-1	14.09.2026  14:37:29	1,953902E+0
14.09.2026  14:37:29	1,014763E+0	14.09.2026  14:37:29	1,982069E+0
14.09.2026  14:37:29	1,033433E+0	14.09.2026  14:37:29	2,004762E+0
14.09.2026  14:37:29	1,055644E+0	14.09.2026  14:37:29	2,024881E+0
14.09.2026  14:37:29	1,078982E+0	14.09.2026  14:37:29	2,043390E+0
14.09.2026  14:37:29	1,095720E+0	14.09.2026  14:37:29	2,065762E+0
14.09.2026  14:37:29	1,114391E+0	14.09.2026  14:37:29	2,087330E+0
14.09.2026  14:37:29	1,134348E+0	14.09.2026  14:37:29	2,108575E+0
14.09.2026  14:37:29	1,153340E+0	14.09.2026  14:37:29	2,126601E+0
14.09.2026  14:37:29	1,169596E+0	14.09.2026  14:37:29	2,147364E+0
14.09.2026  14:37:29	1,188588E+0	14.09.2026  14:37:29	2,166839E+0
14.09.2026  14:37:29	1,206936E+0	14.09.2026  14:37:29	2,183738E+0
14.09.2026  14:37:29	1,222066E+0	14.09.2026  14:37:29	2,203696E+0
14.09.2026  14:37:29	1,236873E+0	14.09.2026  14:37:29	2,217699E+0
14.09.2026  14:37:29	1,256509E+0	14.09.2026  14:37:29	2,240071E+0
14.09.2026  14:37:29	1,271799E+0	14.09.2026  14:37:29	2,256005E+0
14.09.2026  14:37:29	1,292079E+0	14.09.2026  14:37:29	2,273709E+0
14.09.2026  14:37:29	1,305598E+0	14.09.2026  14:37:29	2,286263E+0
14.09.2026  14:37:29	1,320406E+0	14.09.2026  14:37:29	2,304612E+0
14.09.2026  14:37:29	1,331350E+0	14.09.2026  14:37:29	2,324408E+0
14.09.2026  14:37:29	1,348733E+0	14.09.2026  14:37:29	2,334709E+0
14.09.2026  14:37:29	1,363540E+0	14.09.2026  14:37:29	2,349999E+0
